steamid,appid,playtime_minutes
76561198017480739,239030,932
76561198017480739,239140,60
76561198017480739,242760,143
76561198017480739,261030,463
76561198017480739,261550,6873
76561198017480739,262060,315
76561198017480739,264710,83
76561198017480739,268910,578
76561198017480739,274520,68
76561198017480739,281990,2131
76561198017480739,285310,169
76561198017480739,288470,900
76561198017480739,289070,3700
76561198017480739,291650,4630
76561198017480739,292030,4590
76561198017480739,294100,24058
76561198017480739,304930,1293
76561198017480739,319630,1148
76561198017480739,322330,0
76561198017480739,323190,4317
76561198017480739,323470,27
76561198017480739,346010,0
76561198017480739,359550,1899
76561198017480739,374320,0
76561198017480739,377160,4112
76561198017480739,379430,6034
76561198017480739,381210,257
76561198017480739,391540,1854
76561198017480739,409710,816
76561198017480739,409720,863
76561198017480739,413150,16619
76561198017480739,420290,87
76561198017480739,427290,1064
76561198017480739,437220,330
76561198017480739,489830,87
76561198017480739,500810,44
76561198017480739,526870,2491
76561198017480739,548430,263
76561198017480739,552520,1867
76561198017480739,554620,14
76561198017480739,611790,270
76561198017480739,613100,277
76561198017480739,623990,0
76561198017480739,632360,114
76561198017480739,632470,3046
76561198017480739,641320,373
76561198017480739,641990,423
76561198017480739,719040,3255
76561198017480739,812140,40
76561198017480739,863550,7005
76561198017480739,924970,3988
76561198017480739,960090,3242
76561198017480739,960910,804
76561198017480739,976730,344
76561198017480739,986130,1465
76561198017480739,990080,83
76561198017480739,1086940,8901
76561198017480739,1091500,322
76561198017480739,1139980,1871
76561198017480739,1150690,162
76561198017480739,1222670,3664
76561198017480739,1261040,891
76561198017480739,1272080,1983
76561198017480739,1328670,5367
76561198017480739,1336490,5280
76561198017480739,1363080,389
76561198017480739,1430190,2751
76561198017480739,1509510,9395
76561198017480739,1587130,216
76561198017480739,1601580,917
76561198017480739,1659040,4086
76561198017480739,1716740,4516
76561198017480739,1771300,12489
76561198017480739,1794680,3193
76561198017480739,1868140,3081
76561198017480739,2050650,1747
76561198017480739,2062430,1297
76561198017480739,2218750,2761
76561198017480739,2231450,1741
76561198017480739,2379780,2879
76561198017480739,2592160,1108
76561198017480739,2623190,0
76561198017480739,2683150,32
76561198017480739,3009850,372
76561198017480739,3149370,54
76561198017480739,3164500,2352
76561198017480739,3195790,1175
76561198288143627,220,1272
76561198288143627,240,9471
76561198288143627,320,0
76561198288143627,360,0
76561198288143627,440,583059
76561198288143627,550,9037
76561198288143627,620,1514
76561198288143627,730,18112
76561198288143627,1250,0
76561198288143627,2610,151
76561198288143627,4000,55514
76561198288143627,8190,5
76561198288143627,12120,115
76561198288143627,12250,0
76561198288143627,31280,93
76561198288143627,35420,0
76561198288143627,42700,124
76561198288143627,42710,53
76561198288143627,43110,0
76561198288143627,55230,866
76561198288143627,57300,0
76561198288143627,67370,0
76561198288143627,72850,1600
76561198288143627,105600,45179
76561198288143627,202970,3
76561198288143627,202990,5
76561198288143627,203140,0
76561198288143627,205930,0
76561198288143627,206420,319
76561198288143627,209080,0
76561198288143627,212910,424
76561198288143627,218620,10103
76561198288143627,219150,284
76561198288143627,219640,389
76561198288143627,222880,624
76561198288143627,223470,0
76561198288143627,224480,140
76561198288143627,225540,2058
76561198288143627,230290,163
76561198288143627,232090,316
76561198288143627,233130,1042
76561198288143627,233720,448
76561198288143627,238320,0
76561198288143627,239140,1377
76561198288143627,239200,0
76561198288143627,242760,0
76561198288143627,244210,28
76561198288143627,250260,369
76561198288143627,253230,0
76561198288143627,255520,25
76561198288143627,271590,40238
76561198288143627,271920,0
76561198288143627,273350,0
76561198288143627,274170,130
76561198288143627,284160,508
76561198288143627,285900,340
76561198288143627,286570,0
76561198288143627,298110,3263
76561198288143627,304930,1096
76561198288143627,306020,264
76561198288143627,311210,718
76561198288143627,322780,0
76561198288143627,334670,10
76561198288143627,346010,136
76561198288143627,362890,833
76561198288143627,382560,5437
76561198288143627,391720,0
76561198288143627,430210,0
76561198288143627,431960,534
76561198288143627,446020,93
76561198288143627,477160,557
76561198288143627,508440,108
76561198288143627,517630,1904
76561198288143627,524220,58
76561198288143627,548430,0
76561198288143627,552520,1655
76561198288143627,553850,1143
76561198288143627,590830,28
76561198288143627,602960,212
76561198288143627,608800,0
76561198288143627,611500,0
76561198288143627,616560,0
76561198288143627,629760,147
76561198288143627,635260,169
76561198288143627,638970,599
76561198288143627,701160,165
76561198288143627,863550,81
76561198288143627,1017180,1181
76561198288143627,1091500,6320
76561198288143627,1144200,2599
76561198288143627,1153410,37
76561198288143627,1167630,991
76561198288143627,1174180,3139
76561198288143627,1177980,0
76561198288143627,1229490,916
76561198288143627,1238810,4286
76561198288143627,1238840,46
76561198288143627,1238860,5842
76561198288143627,1245620,7019
76561198288143627,1272080,264
76561198288143627,1517290,5563
76561198288143627,1604240,24
76561198288143627,1938090,602
76561198288143627,1943950,429
76561198288143627,1966720,3110
76561198288143627,2215430,16365
76561198288143627,2527500,0
76561198288143627,2567870,89
76561198288143627,2625420,1203
76561198288143627,2653790,76
76561198288143627,2807960,15671
76561198288143627,2881650,1357
76561198288143627,2903560,0
76561198288143627,2947440,883
76561198288143627,3008130,284
76561198288143627,3164500,472
76561198288143627,3240220,0
76561198288143627,3241660,2039
76561198288143627,3527290,756
76561198004998877,220,337
76561198004998877,320,0
76561198004998877,360,0
76561198004998877,400,41
76561198004998877,440,271183
76561198004998877,550,189
76561198004998877,570,874
76561198004998877,2200,128
76561198004998877,2350,0
76561198004998877,3590,155
76561198004998877,8980,0
76561198004998877,10180,3639
76561198004998877,10190,0
76561198004998877,19900,41
76561198004998877,34330,16
76561198004998877,48000,56
76561198004998877,49520,15755
76561198004998877,70000,12
76561198004998877,218620,164
76561198004998877,242700,9
76561198004998877,255710,6076
76561198004998877,261640,2896
76561198004998877,287450,1040
76561198004998877,304930,0
76561198004998877,312840,17
76561198004998877,313010,4559
76561198004998877,320240,99
76561198004998877,323190,2185
76561198004998877,330830,545
76561198004998877,397540,6903
76561198004998877,406970,156
76561198004998877,424840,5
76561198004998877,523150,219
76561198004998877,552500,12
76561198004998877,648800,50
76561198004998877,729040,0
76561198004998877,863550,42
76561198004998877,939850,984
76561198004998877,945360,716
76561198004998877,960090,26497
76561198004998877,1285190,10898
76561198004998877,1454970,0
76561198004998877,1577120,5585
76561198004998877,1942280,13611
76561198004998877,2149010,0
76561198063770935,220,0
76561198063770935,320,0
76561198063770935,360,0
76561198063770935,550,290
76561198063770935,570,1805
76561198063770935,730,192343
76561198063770935,12750,1
76561198063770935,34330,0
76561198063770935,108600,4502
76561198063770935,203160,0
76561198063770935,210770,0
76561198063770935,218620,780
76561198063770935,221380,1596
76561198063770935,232090,27
76561198063770935,238320,455
76561198063770935,238370,433
76561198063770935,239140,249
76561198063770935,252410,0
76561198063770935,252490,833
76561198063770935,261110,0
76561198063770935,269210,1147
76561198063770935,270550,0
76561198063770935,275850,156
76561198063770935,282800,0
76561198063770935,286160,54
76561198063770935,292000,448
76561198063770935,295110,1132
76561198063770935,304930,238
76561198063770935,322330,231
76561198063770935,343710,0
76561198063770935,359550,488
76561198063770935,362300,0
76561198063770935,362890,27
76561198063770935,368230,86
76561198063770935,375480,3825
76561198063770935,390290,0
76561198063770935,397080,0
76561198063770935,413150,1481
76561198063770935,429700,0
76561198063770935,431240,468
76561198063770935,431960,1277
76561198063770935,433850,244
76561198063770935,437920,916
76561198063770935,439700,0
76561198063770935,460930,28
76561198063770935,469600,8
76561198063770935,471550,88
76561198063770935,493520,643
76561198063770935,502500,68
76561198063770935,518030,9
76561198063770935,552500,1004
76561198063770935,553850,215
76561198063770935,570770,393
76561198063770935,570780,0
76561198063770935,578080,22835
76561198063770935,582010,2920
76561198063770935,623990,0
76561198063770935,632360,2247
76561198063770935,638070,0
76561198063770935,644930,261
76561198063770935,657200,19
76561198063770935,677160,1
76561198063770935,704850,0
76561198063770935,728880,439
76561198063770935,729720,0
76561198063770935,760620,0
76561198063770935,809880,201
76561198063770935,838350,346
76561198063770935,857520,0
76561198063770935,872670,184
76561198063770935,882790,0
76561198063770935,893500,41
76561198063770935,893720,35
76561198063770935,899770,2169
76561198063770935,939400,23
76561198063770935,945360,94
76561198063770935,955900,760
76561198063770935,960170,75
76561198063770935,960990,11
76561198063770935,977950,2284
76561198063770935,993090,38
76561198063770935,994280,22
76561198063770935,997010,122
76561198063770935,1001270,307
76561198063770935,1031480,37
76561198063770935,1035510,186
76561198063770935,1051310,37
76561198063770935,1059990,129
76561198063770935,1062520,1878
76561198063770935,1119980,306
76561198063770935,1134700,10
76561198063770935,1144200,136
76561198063770935,1169040,961
76561198063770935,1203620,261
76561198063770935,1217060,547
76561198063770935,1237970,645
76561198063770935,1243830,354
76561198063770935,1254500,0
76561198063770935,1255650,26
76561198063770935,1260320,3695
76561198063770935,1282100,362
76561198063770935,1293830,2651
76561198063770935,1304930,1755
76561198063770935,1307550,516
76561198063770935,1351240,71
76561198063770935,1359090,0
76561198063770935,1422450,460
76561198063770935,1451940,154
76561198063770935,1456200,1
76561198063770935,1468810,40
76561198063770935,1517290,838
76561198063770935,1559390,69
76561198063770935,1599600,16
76561198063770935,1604030,1148
76561198063770935,1621690,10514
76561198063770935,1631270,477
76561198063770935,1676840,108
76561198063770935,1693980,187
76561198063770935,1699480,215
76561198063770935,1729140,0
76561198063770935,1794680,495
76561198063770935,1847240,351
76561198063770935,1857950,560
76561198063770935,1886830,101
76561198063770935,1948280,314
76561198063770935,1951780,44
76561198063770935,1953230,193
76561198063770935,1966720,207
76561198063770935,2067920,372
76561198063770935,2115390,112
76561198063770935,2124420,0
76561198063770935,2135150,375
76561198063770935,2200780,177
76561198063770935,2218750,561
76561198063770935,2231380,133
76561198063770935,2246340,5004
76561198063770935,2277320,123
76561198063770935,2285150,273
76561198063770935,2285550,160
76561198063770935,2379780,258
76561198063770935,2444750,2553
76561198063770935,2456740,5
76561198063770935,2460070,41
76561198063770935,2494810,37
76561198063770935,2497900,0
76561198063770935,2543180,720
76561198063770935,2617700,2109
76561198063770935,2692990,110
76561198063770935,2695940,0
76561198063770935,2737070,352
76561198063770935,2747330,99
76561198063770935,2780980,420
76561198063770935,2795540,112
76561198063770935,2796010,8
76561198063770935,2802820,130
76561198063770935,2827200,167
76561198063770935,2835570,193
76561198063770935,2963880,71
76561198063770935,2976870,308
76561198063770935,3059070,56
76561198063770935,3092450,46
76561198063770935,3114900,175
76561198063770935,3121110,120
76561198063770935,3164500,138
76561198063770935,3167020,46
76561198063770935,3228590,1380
76561198063770935,3241660,1012
76561198063770935,3339420,7
76561198063770935,3400930,161
76561198063770935,3404470,749
76561198063770935,3444220,53
76561198063770935,3527290,50
76561198063770935,3585800,0
76561198063770935,3716600,66
